sample_index,source_row_index,epoch_time,Time,Tgt_q0,Tgt_q1,Tgt_q2,Tgt_q3,Tgt_q4,Tgt_q5,Act_X,Act_Y,Act_Z,Act_RX,Act_RY,Act_RZ,Fx,Fy,Fz,Mx,My,Mz,force_magnitude,force_base_x,force_base_y,force_base_z,ur_fresh,ft_fresh,is_candidate_reference,is_reference_segment,is_final_measurement_window
10,10,1777637018.2356732,3532.576,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470176781001532,-0.5598895145214361,0.9097258112692901,-0.7017634737900635,-0.6540654832105098,1.5597403720786152,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.81498126432941,-54.330623526220464,12.677635404908322,1,0,0,0,0
11,11,1777637018.2364714,3532.584,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470440081933951,-0.5599251547720846,0.909677881519208,-0.7017066927243002,-0.6540612123824143,1.559719498615938,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.81531388556579,-54.330691603336376,12.676561355838658,1,0,0,0,0
12,12,1777637018.2373478,3532.5919999999996,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470539668827296,-0.5599448078523724,0.9096611548922173,-0.7016940860092589,-0.6541022813254135,1.5597225098366605,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.814399008705642,-54.331653156942245,12.674591787644252,1,0,0,0,0
13,13,1777637018.240114,3532.6,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470757230932027,-0.5599074930604542,0.9096767113241985,-0.7016634229275102,-0.6540515661662712,1.5597539249748809,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.813204562218413,-54.33167508424485,12.677307138007109,1,0,0,0,0
14,14,1777637018.2472532,3532.6079999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470344136894327,-0.5598948367217417,0.9096963250965251,-0.7017538264713558,-0.6540954074562596,1.5597636437855888,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.813279906262515,-54.331769141887065,12.676726830831871,1,0,0,0,0
15,15,1777637018.2546976,3532.616,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.647060606766182,-0.5598864858019836,0.9096933191673593,-0.7017058056825596,-0.6541053889516557,1.5597996488946206,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.81074331795132,-54.3332018579039,12.676551530265955,1,0,0,0,0
16,16,1777637018.2616181,3532.624,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470532077726645,-0.5598955802928488,0.9096988022650545,-0.7017299637468385,-0.6540872456393392,1.5597799754169135,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.812287825649314,-54.33220282140379,12.677201235859677,1,0,0,0,0
17,17,1777637018.268948,3532.632,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470283520077826,-0.5598986242335136,0.9096927843140716,-0.7017426077895158,-0.6540652286700186,1.5597472162604564,5.67,34.48,52.73,0.433,0.743,1.311,63.25719089558119,-29.814375868258733,-54.33097632759092,12.67754719482221,1,0,0,0,0
18,18,1777637018.270346,3532.632,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470283520077826,-0.5598986242335136,0.9096927843140716,-0.7017426077895158,-0.6540652286700186,1.5597472162604564,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.806905610835685,-54.31113957211566,12.665271267718822,0,1,0,0,0
19,19,1777637018.2760756,3532.64,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470387656934395,-0.5599394520004387,0.9096733919601441,-0.7016908230740542,-0.6540604439879558,1.5596952688734873,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.8088276611128,-54.310497291336624,12.663501784174583,1,0,0,0,0
20,20,1777637018.2839217,3532.6479999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470821481999882,-0.5599523609456662,0.9096480998169215,-0.7016045627484266,-0.6541244727391301,1.5597215262435669,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.805472206222838,-54.31313041136572,12.660106298213243,1,0,0,0,0
21,21,1777637018.2908497,3532.656,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470597906001844,-0.5599262052701729,0.909669594634071,-0.701638561103248,-0.6541100076514603,1.5597148710967346,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.806456729693227,-54.31237135862269,12.661044768264064,1,0,0,0,0
22,22,1777637018.2975974,3532.6639999999998,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470980084072055,-0.5599404917914036,0.9096593044593213,-0.701616994321977,-0.6541072367219644,1.5597638199276287,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.803825186220756,-54.313563415723635,12.662125941379697,1,0,0,0,0
23,23,1777637018.3047657,3532.672,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470762088340626,-0.5599106269888507,0.909669272314455,-0.701690178102825,-0.6540619428851084,1.5597595154981998,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.805662961478273,-54.311873784885336,12.665047232499656,1,0,0,0,0
24,24,1777637018.3123288,3532.68,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470650984498849,-0.5599562843445466,0.9096594439273338,-0.7016281297339376,-0.6540961977372923,1.5597109724914031,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.80671181744588,-54.312138703354435,12.66144225984236,1,0,0,0,0
25,25,1777637018.3191493,3532.6879999999996,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470412493057364,-0.5599448408318946,0.9096581682823285,-0.7016859614392014,-0.6540501323284361,1.559682392951571,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.80954280464466,-54.31008532366664,12.663585191963074,1,0,0,0,0
26,26,1777637018.3275511,3532.696,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470377463278907,-0.5599341235780511,0.9096938969342391,-0.7017192407280637,-0.6540527506428112,1.5597411852970924,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.807074763843076,-54.3110202380795,12.665384902228116,1,0,0,0,0
27,27,1777637018.3338938,3532.7039999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470532789332601,-0.5599324393671659,0.9096987161045934,-0.701703850069286,-0.6540828358371924,1.5597430600880584,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.8063397904518,-54.31178063172046,12.663853793691862,1,0,0,0,0
28,28,1777637018.3407674,3532.712,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470402827751589,-0.5599269893812361,0.9096725392631407,-0.7016832926782998,-0.6541054209169226,1.559689430395731,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.808354351086702,-54.31129447125559,12.661196773473309,1,0,0,0,0
29,29,1777637018.3478694,3532.72,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470246673064525,-0.5599422541952584,0.9096995658085119,-0.7017148220888351,-0.6540554526594682,1.5596774079305744,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.810088273945752,-54.309784152310904,12.663592793080543,1,0,0,0,0
30,30,1777637018.3553257,3532.728,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470672016135836,-0.5599522729637924,0.9096496840751206,-0.7016459981194367,-0.6540785303479959,1.559722094125087,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.806663490353014,-54.31185673504314,12.66276547855978,1,0,0,0,0
31,31,1777637018.362612,3532.736,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.647054420828878,-0.5599294172548046,0.909680886339959,-0.701716863743693,-0.6540550644692501,1.5597414666224343,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.80699582689376,-54.31109384937724,12.665255017553955,1,0,0,0,0
32,32,1777637018.3696089,3532.7439999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470356160051615,-0.5599243891059864,0.909683458810356,-0.7017328983288688,-0.6540613602610824,1.5597340371812929,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.80747729229555,-54.3108917212012,12.664988666289563,1,0,0,0,0
33,33,1777637018.3767571,3532.752,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470721533992698,-0.5598988244476091,0.909688979439979,-0.7017136846126933,-0.6540676761805646,1.5597853957938301,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.80462610195623,-54.312279952363596,12.665745508996801,1,0,0,0,0
34,34,1777637018.3838806,3532.7599999999998,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.647087290275391,-0.559922439395319,0.9096558468839505,-0.7016350065886477,-0.6541026049874746,1.5597767769049302,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.803498242781234,-54.313562219007146,12.662900598779698,1,0,0,0,0
35,35,1777637018.3920786,3532.768,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470752187185991,-0.5599392879584933,0.9096533890985389,-0.7016281447719893,-0.6541433713503184,1.5597490131774727,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.80416502980149,-54.31381577148875,12.660243410659085,1,0,0,0,0
36,36,1777637018.3986483,3532.776,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470784656278674,-0.5599034756377128,0.9096573376521664,-0.7016688415824665,-0.6540853791692622,1.5597595768282242,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.805035518614886,-54.312532951874445,12.66369701491857,1,0,0,0,0
37,37,1777637018.4057047,3532.7839999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.647068025222465,-0.5599279123907486,0.9096679073616392,-0.7016611223327905,-0.6540525530578977,1.5597427067975524,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.806237708492752,-54.31164564296697,12.66467296133662,1,0,0,0,0
38,38,1777637018.413001,3532.792,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470739474819137,-0.5599262767708842,0.9096784725780922,-0.7016719906719638,-0.654096234453148,1.5597608586043556,5.66,34.47,52.71,0.432,0.744,1.311,63.23417272329891,-29.804855442542383,-54.3127305034205,12.663273562233714,1,0,0,0,0
39,39,1777637018.414408,3532.792,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470739474819137,-0.5599262767708842,0.9096784725780922,-0.7016719906719638,-0.654096234453148,1.5597608586043556,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.78089160774195,-54.346404721983454,12.582701969064459,0,1,0,0,0
40,40,1777637018.4205189,3532.7999999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470637976916049,-0.5599135112043585,0.909677447587482,-0.7016986574456776,-0.6540932884459808,1.5597648613002764,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.78108962299492,-54.34616066520529,12.583287401106194,1,0,0,0,0
41,41,1777637018.4272904,3532.808,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470494172080273,-0.5599089494310947,0.9097050040863977,-0.7017004934431413,-0.6540748275816052,1.5597523439892518,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.781996211570544,-54.345535801842956,12.583840433850163,1,0,0,0,0
42,42,1777637018.4370584,3532.816,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470364685693778,-0.5599434788473081,0.9097064186510738,-0.7017116915717271,-0.6540240448618568,1.5596940666776575,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.785734374158118,-54.343255629835824,12.584839901342091,1,0,0,0,0
43,43,1777637018.4418344,3532.8239999999996,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470140663920629,-0.5599176417744302,0.9097162031763892,-0.7017565009683481,-0.6540563077509661,1.5597162639035613,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.78476463354597,-54.34386339894948,12.584510582481418,1,0,0,0,0
44,44,1777637018.4491198,3532.832,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470788222749183,-0.5599414462392136,0.909653947487701,-0.7016568430968092,-0.6540792820815277,1.5597242685974184,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.782727945532656,-54.34547868128432,12.58235522565071,1,0,0,0,0
45,45,1777637018.4564686,3532.8399999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470412881087297,-0.559949892807104,0.9096885904524663,-0.7016962066890261,-0.6540736324094867,1.5597188989349324,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.783589789940752,-54.344858463029496,12.582993994190257,1,0,0,0,0
46,46,1777637018.4635203,3532.848,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470581461168206,-0.5599085191902303,0.909686251435746,-0.7017064482253351,-0.6540817871676121,1.5597541768943366,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.781882535009878,-54.34564309099632,12.58364612093479,1,0,0,0,0
47,47,1777637018.4705358,3532.8559999999998,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470739474819137,-0.5599262767708842,0.9096784725780922,-0.7016719906719638,-0.654096234453148,1.5597608586043556,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.78089160774195,-54.346404721983454,12.582701969064459,1,0,0,0,0
48,48,1777637018.477478,3532.864,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470378715446038,-0.5599294867044708,0.9096874650910232,-0.7017199974824235,-0.6540759578669222,1.5597338324908259,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.78313902847071,-54.3449706163809,12.583576531156853,1,0,0,0,0
49,49,1777637018.5612328,3532.872,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470136106178743,-0.5598887775085666,0.9097122411089389,-0.7017664404601295,-0.6540436444305755,1.5597168181762042,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.78505432575237,-54.34353695702075,12.585234595068123,1,0,0,0,0
50,50,1777637018.5662072,3532.8799999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470566174323303,-0.5599397178585352,0.9096574185113273,-0.7016823498345804,-0.6540723846811125,1.5597586666721412,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.781485419112173,-54.34580787867668,12.58387429391969,1,0,0,0,0
51,51,1777637018.566367,3532.888,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470373731276868,-0.559932855003849,0.9096766313667742,-0.7017025249135381,-0.6541304566784648,1.5597171387887965,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.782922605757527,-54.34581757172175,12.580430577710604,1,0,0,0,0
52,52,1777637018.5694134,3532.8959999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470462087051569,-0.5599561669596134,0.9096713163054599,-0.7016830394617187,-0.6540750886672531,1.5597167870863096,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.783498607654487,-54.34497617135485,12.582701443756646,1,0,0,0,0
53,53,1777637018.5730746,3532.904,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470464703704895,-0.5599117810110517,0.9096972508775577,-0.7016976668157988,-0.6540430071308316,1.559716030818265,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.784199438420742,-54.34421200487913,12.584342866480082,1,0,0,0,0
54,54,1777637018.5731544,3532.912,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470754710676179,-0.5599600507359102,0.9096627400211099,-0.7016361087882528,-0.6540683660389371,1.559687305849094,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.784420321998986,-54.3447145664477,12.581649525154539,1,0,0,0,0
55,55,1777637018.575074,3532.9199999999996,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470878235715826,-0.5599761804087977,0.9096247552722143,-0.7015988964725619,-0.6540943774981867,1.5597267418638256,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.78162457371439,-54.34640467012616,12.580967259365263,1,0,0,0,0
56,56,1777637018.576441,3532.928,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470832959799989,-0.5599541450643221,0.9096364275598813,-0.701616821800505,-0.6540734973651686,1.5597272845033792,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.782140538204512,-54.345843039766606,12.582171881662031,1,0,0,0,0
57,57,1777637018.576488,3532.9359999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470676902802853,-0.5599293960315416,0.9096608089194556,-0.7016304334198514,-0.6540951501962157,1.5597221658655152,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.782250485741528,-54.34600095568744,12.581229515789326,1,0,0,0,0
58,58,1777637018.5776114,3532.944,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470950855453363,-0.5599299838441284,0.9096529911782985,-0.7016217636995682,-0.6540908968432175,1.5597730585033895,5.58,34.44,52.74,0.432,0.746,1.31,63.23573040615566,-29.779715419591597,-54.347073674547524,12.582596414947167,1,0,0,0,0
59,59,1777637018.5776525,3532.944,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470950855453363,-0.5599299838441284,0.9096529911782985,-0.7016217636995682,-0.6540908968432175,1.5597730585033895,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.898862174617495,-54.361536186795576,12.49487591274687,0,1,0,0,0
60,60,1777637018.577735,3532.9519999999998,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.647052835901224,-0.5599392163770227,0.9096794214158307,-0.701684987320418,-0.654050841947522,1.5597353695719895,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.902119565345643,-54.35935182803216,12.496584106706475,1,0,0,0,0
61,61,1777637018.5777714,3532.96,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470822549452542,-0.5599364330653233,0.909664789353154,-0.7016411450522728,-0.6541254837108318,1.5597384697410872,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.900292865210098,-54.3612567883698,12.492667728054842,1,0,0,0,0
62,62,1777637018.577798,3532.968,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470648185103443,-0.5599331073861478,0.9096805288004123,-0.7016830703966292,-0.6540794570387398,1.5597392326979904,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.90148337832517,-54.359986751131956,12.495344420723287,1,0,0,0,0
63,63,1777637018.579718,3532.9759999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470310510359263,-0.5599082716447561,0.9097033343879095,-0.7016941382466485,-0.6541621255587431,1.559709515326581,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.901857370440258,-54.3607919196416,12.490945827569533,1,0,0,0,0
64,64,1777637018.5881767,3532.984,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.64705474196004,-0.559911210126705,0.9096874831010137,-0.7017139043910001,-0.654046799886734,1.5597507524641754,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.90180642407326,-54.35930539758388,12.497535327793983,1,0,0,0,0
65,65,1777637018.592617,3532.9919999999997,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470662104194697,-0.5599460223798578,0.9096560425766056,-0.7016408641839438,-0.654078546917613,1.5597002943458553,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.90284563352308,-54.35958054843641,12.493851512473816,1,0,0,0,0
66,66,1777637018.6002684,3533.0,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.647097120411852,-0.5599460381992889,0.9096568708234015,-0.7016066588017345,-0.6541003097649588,1.5597400859609267,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.900135050166398,-54.361172171741416,12.493413628632407,1,0,0,0,0
67,67,1777637018.608004,3533.008,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470756311022651,-0.5599305719431291,0.9096669583541531,-0.7016536745902722,-0.6540875888554389,1.5597461085812114,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.900643483612175,-54.36058257105698,12.494762174656108,1,0,0,0,0
68,68,1777637018.6153347,3533.0159999999996,2.2382376194000244,0.19928908348083496,-1.8107078711139124,-0.5707882086383265,2.2096526622772212,0.794679939746857,0.6470575077354795,-0.5599306897542881,0.9096920372523397,-0.7016766310013418,-0.6540458944797267,1.559733853129126,5.48,34.55,52.74,0.434,0.747,1.31,63.286969432893535,-29.902157418529224,-54.359312694188894,12.496663760095752,1,0,0,0,0
