timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777642628731.304,2,30.00,1475.123,268,2690,418.316
1777642628762.090,3,34.46,1474.921,268,2644,418.095
1777642628792.767,4,32.36,1474.635,268,2678,417.422
1777642628823.435,5,30.00,1474.726,268,2667,418.114
1777642628945.293,9,25.09,1474.838,268,2667,418.334
1777642628975.565,10,26.45,1474.928,268,2678,418.551
1777642629066.178,13,22.76,1473.716,268,2678,418.041
1777642629096.275,14,24.46,1474.183,268,2655,418.503
1777642629216.274,18,20.41,1473.924,268,3418,419.369
1777642629991.991,32,15.90,1475.071,268,2714,417.488
1777642631088.503,41,12.87,1475.467,268,2678,418.196
1777642631229.195,42,16.79,1475.130,268,3437,419.479
1777642632319.644,49,13.82,1475.264,268,3344,417.995
1777642633025.730,53,12.43,1474.868,268,2667,417.545
1777642635125.063,65,10.01,1474.694,268,2678,417.785
1777642635205.394,66,16.39,1474.779,268,2678,417.883
1777642635285.159,67,20.67,1475.187,268,2667,418.172
1777642635364.359,68,23.74,1475.111,268,2702,417.970
1777642635521.062,70,21.94,1473.825,268,2678,418.497
1777642635598.566,71,25.07,1475.143,268,2667,418.615
1777642635675.505,72,27.26,1474.030,268,2678,419.062
1777642635751.878,73,28.72,1474.727,268,2690,418.623
1777642635827.686,74,29.51,1474.844,268,2690,418.465
1777642636051.718,77,24.82,1474.874,268,2702,418.868
1777642636761.748,87,19.46,1475.536,268,2678,418.378
1777642636963.733,90,17.27,1475.295,268,2667,417.850
1777642637095.563,92,14.28,1475.180,268,2678,418.574
1777642637467.995,97,22.41,1474.730,268,3456,419.621
1777642637647.683,100,19.39,1475.034,268,2678,418.836
1777642637857.780,105,16.23,1475.371,268,2678,418.427
1777642638113.104,112,13.36,1474.867,268,2655,418.716
1777642638323.149,119,11.25,1474.974,268,2702,419.505
1777642638374.845,121,12.62,1474.860,268,2702,418.814
1777642638603.313,129,10.49,1475.283,268,2714,418.287
1777642638941.138,138,8.80,1475.762,268,2690,418.380
1777642639031.078,142,8.64,1475.391,268,3173,418.837
1777642639142.772,148,7.87,1474.806,268,2714,419.441
1777642639173.812,150,10.05,1475.677,268,3274,418.586
1777642639595.308,167,8.03,1475.138,268,2690,418.721
1777642639619.458,168,13.41,1475.383,268,2690,419.387
1777642639753.176,174,11.41,1475.669,268,2702,418.325
1777642639831.673,178,10.66,1475.636,268,2678,418.036
1777642639963.111,186,9.02,1474.978,268,3535,419.142
1777642640003.615,189,9.89,1475.820,268,2702,418.786
1777642640311.873,201,8.12,1476.241,268,2678,418.103
1777642640335.572,202,13.61,1474.900,268,2678,419.214
1777642640358.897,203,19.41,1475.899,268,3437,417.996
1777642640381.849,204,22.32,1475.784,268,2678,419.478
1777642640404.428,205,24.57,1475.752,268,2690,418.519
1777642640448.465,207,22.81,1475.699,268,2678,418.915
1777642640511.719,210,19.75,1475.038,268,3418,420.316
1777642640646.240,217,16.02,1475.185,268,2690,419.497
1777642640731.123,222,13.65,1475.812,268,3326,419.119
1777642640971.903,231,11.18,1476.213,268,2690,418.804
1777642641190.601,239,9.42,1475.739,268,2702,419.660
1777642641213.579,240,14.85,1475.849,268,2667,419.653
1777642641324.340,245,12.77,1475.517,268,2690,418.713
1777642641543.793,256,10.33,1475.003,268,2690,418.939
1777642641887.292,269,8.40,1475.731,268,2678,418.847
1777642641959.382,272,8.99,1475.547,268,2678,418.975
1777642642075.248,277,8.38,1475.840,268,2678,419.650
1777642642164.085,281,8.46,1475.642,268,3515,419.467
1777642642429.130,294,6.98,1475.816,268,3437,419.738
1777642642619.762,299,6.87,1476.203,268,2690,418.675
1777642642791.437,306,6.32,1476.784,268,2702,419.115
1777642642815.261,307,13.56,1475.920,268,3535,419.892
1777642642838.909,308,19.91,1476.359,268,2702,417.913
1777642643234.592,326,15.40,1476.736,268,3476,418.700
1777642643275.049,328,15.50,1476.136,268,2690,419.044
1777642643375.835,331,14.37,1475.792,268,2702,419.031
1777642643416.002,332,19.75,1475.242,268,2667,420.270
1777642643440.886,333,34.75,1476.100,268,2750,419.339
1777642643490.188,335,29.22,1475.849,268,2702,419.617
1777642643514.612,336,31.01,1475.231,268,2690,420.230
1777642643563.007,338,27.53,1476.205,268,2690,419.516
1777642643586.979,339,28.16,1476.210,268,2702,419.781
1777642643657.989,342,23.85,1476.241,268,2690,419.529
1777642643840.712,350,18.95,1476.244,268,3399,418.603
1777642643862.873,351,22.68,1476.611,268,2702,419.070
1777642643971.418,356,18.65,1476.312,268,2678,419.498
1777642643992.675,357,20.73,1476.489,268,3496,419.327
1777642644013.781,358,28.00,1477.095,268,3437,418.163
1777642644135.010,363,22.60,1476.282,268,2678,418.710
1777642644307.955,369,18.38,1476.109,268,2678,418.988
1777642644449.564,375,15.15,1476.574,268,2714,418.463
1777642644472.690,376,15.11,1476.958,268,3515,418.967
1777642644518.534,378,23.53,1475.940,268,2714,419.442
1777642644586.280,381,20.42,1475.536,268,2690,419.137
1777642644652.803,384,17.97,1476.250,268,2678,419.519
1777642644739.596,388,15.60,1475.615,268,3476,420.570
1777642644824.215,392,13.62,1476.041,268,2690,419.839
1777642644865.709,394,14.86,1476.047,268,2655,419.137
1777642645030.086,399,12.82,1476.395,268,2690,418.835
1777642645170.750,405,10.97,1476.572,268,3437,418.991
1777642645306.778,411,9.19,1475.749,268,2690,419.518
1777642645868.479,435,7.28,1476.413,268,2690,418.812
1777642645890.940,436,15.98,1476.453,268,2678,419.084
1777642645979.508,440,14.00,1476.224,268,3078,419.278
1777642646150.512,448,11.42,1476.527,268,2702,419.552
1777642646352.769,458,9.50,1476.895,268,3661,420.533
1777642646513.473,465,8.27,1476.200,268,2690,419.214
1777642646577.051,468,9.00,1476.539,268,2702,419.571
1777642646597.974,469,18.53,1475.605,268,2714,420.137
1777642646659.941,472,16.61,1476.091,268,3727,421.652
1777642646680.330,473,21.95,1475.582,268,2702,419.742
1777642646700.584,474,24.21,1474.658,268,2690,420.280
1777642646720.705,475,23.88,1476.374,268,2690,419.097
1777642646819.301,480,19.69,1476.660,268,3618,420.048
1777642646876.854,483,17.71,1476.979,268,2702,418.734
1777642646914.553,485,17.03,1476.443,268,3535,419.662
1777642646933.203,486,21.75,1476.777,268,2678,417.953
1777642647365.625,504,16.77,1476.373,268,2667,419.635
1777642647636.026,513,13.51,1476.489,268,2702,418.961
1777642647816.299,519,11.56,1475.703,268,3418,419.707
