timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777643584444.173,335,20.59,1475.290,268,3496,421.247
1777643584474.189,336,23.50,1476.307,268,2690,418.304
1777643584504.206,337,25.19,1476.685,268,2702,417.698
1777643584594.254,340,21.76,1476.176,269,2667,418.633
1777643584654.286,342,20.25,1475.163,268,2644,418.850
1777643584684.302,343,23.50,1476.420,268,2667,418.677
1777643584894.412,350,18.83,1476.607,268,2644,418.511
1777643584924.427,351,21.85,1475.995,268,2678,418.863
1777643585014.473,354,19.29,1476.437,268,2690,418.351
1777643585044.488,355,22.70,1475.540,268,2667,419.291
1777643585074.503,356,25.10,1475.501,268,2678,418.640
1777643585104.518,357,27.46,1476.087,268,2655,418.814
1777643585134.533,358,28.62,1476.203,268,2667,418.695
1777643585164.547,359,28.62,1476.374,268,2644,419.008
1777643585254.599,362,24.11,1476.540,268,2667,419.027
1777643585314.644,364,22.75,1475.684,268,2633,419.328
1777643585434.692,368,19.22,1476.516,268,2667,418.341
1777643585464.704,369,21.49,1476.123,268,2702,418.103
1777643585524.728,371,20.63,1475.987,269,2667,418.701
1777643585584.751,373,19.28,1475.966,269,2702,418.937
1777643585674.785,376,17.18,1475.814,268,2690,418.800
1777643585944.883,385,13.84,1475.738,268,2678,419.593
1777643585974.894,386,17.40,1475.644,268,2678,419.534
1777643586064.925,389,15.88,1477.014,268,2644,418.301
1777643586214.976,394,13.61,1477.007,268,2678,418.723
1777643586244.997,395,18.60,1475.840,269,2702,419.819
1777643586455.163,402,15.12,1475.705,268,2667,419.265
1777643586485.189,403,18.80,1476.289,268,2644,418.553
1777643586605.291,407,16.20,1475.592,268,2655,419.302
1777643586785.446,413,13.57,1476.278,269,2667,419.235
1777643586815.472,414,18.73,1475.874,269,2655,419.715
1777643586845.498,415,21.98,1476.564,268,2678,418.553
1777643587025.654,421,17.79,1476.161,268,2644,419.229
1777643587055.679,422,16.27,1475.872,269,2667,419.595
1777643587145.758,425,23.49,1476.308,268,2644,419.627
1777643587235.836,428,20.23,1476.947,268,2644,419.422
1777643587415.952,434,16.62,1476.269,268,2655,418.731
1777643587445.969,435,20.65,1476.583,268,2655,418.801
1777643587475.986,436,24.03,1477.217,268,2690,419.077
1777643587566.036,439,20.63,1476.735,268,2667,417.974
1777643587836.183,448,16.39,1476.918,268,2690,419.113
1777643587956.247,452,14.25,1476.502,268,2667,418.773
1777643588016.278,454,15.08,1476.791,268,2655,418.204
1777643588046.294,455,24.63,1476.729,268,2690,419.613
1777643588166.356,459,20.47,1476.527,268,2690,418.605
1777643588196.371,460,16.92,1476.361,269,2667,419.089
1777643588346.470,465,21.87,1476.014,268,2678,418.624
1777643588466.552,469,18.59,1476.238,268,2667,419.136
1777643588616.654,474,15.66,1476.300,268,2667,418.898
1777643588766.755,479,13.42,1476.800,268,2690,418.741
1777643588826.796,481,13.86,1475.946,268,2690,418.738
1777643588856.816,482,17.70,1476.795,268,2678,418.998
1777643588976.898,486,15.42,1476.211,268,2690,419.268
1777643589247.081,495,12.51,1476.622,268,2633,418.864
1777643589277.102,496,16.31,1476.362,268,2678,419.517
1777643589307.123,497,22.92,1476.219,268,2690,418.807
1777643589367.164,499,18.50,1476.526,268,2655,418.991
1777643589517.223,504,26.84,1475.972,269,2678,419.315
1777643589577.246,506,23.92,1476.329,268,2702,419.207
1777643589607.258,507,28.13,1475.362,268,2667,419.512
1777643589787.326,513,22.40,1476.139,268,2633,419.350
1777643589817.337,514,27.63,1476.521,268,2678,419.283
1777643589877.360,516,24.88,1475.916,269,2655,420.462
1777643590147.458,525,19.59,1476.313,268,2655,419.215
1777643590207.479,527,18.81,1476.217,268,2644,419.647
1777643590567.733,539,14.81,1476.245,268,2644,419.794
1777643590597.758,540,18.99,1475.905,269,2667,419.622
1777643590777.909,546,15.63,1477.216,268,2655,418.911
1777643590837.960,548,16.16,1475.620,269,2667,419.535
1777643590867.985,549,20.55,1476.647,268,2714,419.688
1777643590928.037,551,19.13,1476.783,268,2678,418.519
1777643591048.140,555,16.51,1476.319,268,2622,419.439
1777643591078.166,556,20.81,1476.808,268,2655,419.097
1777643591168.245,559,18.41,1476.771,268,2678,419.188
1777643591198.271,560,22.53,1475.957,268,2655,419.794
1777643591228.298,561,21.78,1476.733,268,2678,419.101
1777643591258.324,562,18.55,1476.300,268,2655,419.453
1777643591618.603,574,14.87,1476.016,268,2667,419.456
1777643591738.698,578,13.31,1476.319,268,2667,419.772
1777643591768.722,579,18.13,1477.387,268,2702,418.557
1777643591888.817,583,15.64,1477.243,269,2655,419.205
1777643591918.841,584,20.57,1476.807,268,2667,419.291
1777643592189.054,593,16.34,1476.834,268,2667,419.366
1777643592549.323,605,12.95,1476.683,268,2690,418.782
1777643592759.482,612,10.74,1476.156,268,2678,419.463
1777643592909.597,617,10.27,1477.064,269,2667,418.989
1777643592969.644,619,11.99,1475.568,269,2690,420.162
1777643593119.759,624,10.59,1476.456,268,2714,419.468
1777643593179.806,626,12.43,1475.694,268,2667,420.415
1777643593540.057,638,10.02,1477.311,269,2690,419.070
1777643593660.136,642,9.58,1477.239,268,2667,419.360
1777643593690.155,643,15.08,1476.584,268,2667,419.103
1777643593810.233,647,13.28,1477.051,268,2655,420.222
1777643593840.253,648,21.57,1477.195,268,2690,419.274
1777643593870.272,649,23.66,1476.894,268,2644,419.174
1777643593930.311,651,21.08,1477.217,268,2667,419.407
1777643594110.427,657,17.32,1476.620,268,2690,419.654
1777643594260.522,662,14.64,1477.019,268,2655,419.170
1777643594350.585,665,13.99,1476.576,268,2667,419.182
1777643594440.616,668,13.10,1477.035,268,2690,419.678
1777643594470.626,669,19.54,1476.452,268,2690,419.294
1777643594530.646,671,18.56,1476.439,268,2667,419.311
1777643594590.666,673,17.92,1476.828,268,2655,419.325
1777643594770.723,679,14.89,1476.088,268,2690,419.974
1777643594800.732,680,19.37,1477.257,268,2667,419.321
1777643594830.741,681,22.41,1476.742,268,2667,419.116
1777643594860.750,682,25.46,1476.783,268,2690,419.493
1777643594890.759,683,27.79,1476.949,268,2678,419.553
1777643594920.768,684,29.14,1476.919,268,2678,419.352
1777643595130.827,691,22.95,1476.605,268,2678,419.860
1777643595641.079,708,17.72,1476.362,268,2678,419.090
1777643595701.110,710,17.49,1476.768,268,2678,419.483
1777643595731.125,711,21.33,1477.113,268,2690,419.479
1777643595761.141,712,24.57,1477.011,268,2702,419.191
1777643595851.187,715,19.96,1476.489,268,2667,419.200
1777643595941.233,718,27.07,1477.082,268,2690,419.084
1777643595971.248,719,29.65,1476.944,268,2690,418.920
1777643596121.324,724,23.88,1476.999,268,2655,419.389
1777643596301.418,730,19.31,1476.757,268,2678,419.875
1777643596451.519,735,16.08,1477.392,268,2918,419.155
1777643596541.580,738,15.04,1477.090,268,2667,418.322
1777643596781.743,746,12.32,1477.035,268,2678,419.944
1777643596811.763,747,16.78,1477.175,268,2655,419.383
1777643596841.783,748,20.28,1476.539,268,2667,419.581
1777643597322.101,764,15.73,1476.550,268,2678,419.011
1777643597742.476,778,12.39,1477.019,268,2655,418.839
1777643598072.788,789,10.05,1476.461,268,2678,419.702
1777643598222.933,794,9.23,1476.825,268,2678,419.652
1777643598403.053,800,8.30,1476.715,268,2644,419.759
1777643598463.082,802,9.89,1476.152,268,2655,419.888
1777643598523.112,804,11.87,1476.383,268,2690,419.848
1777643598703.199,810,10.35,1477.330,268,2655,418.587
1777643598733.213,811,15.25,1476.592,268,2690,419.551
1777643598943.312,818,12.65,1476.810,268,2644,419.973
1777643598973.325,819,17.69,1477.707,268,2667,418.857
1777643599003.339,820,20.54,1477.020,268,2655,419.752
1777643599333.507,831,16.17,1477.271,268,2690,418.483
1777643599423.571,834,14.77,1477.276,268,2667,419.326
1777643599663.752,842,12.11,1476.228,268,2589,419.442
1777643599723.797,844,13.77,1476.826,268,2578,419.501
1777643599753.820,845,18.60,1475.920,268,2589,420.193
1777643599783.843,846,21.85,1476.233,268,2600,419.706
1777643599903.935,850,18.50,1476.917,268,2578,419.120
1777643599933.958,851,21.21,1476.520,269,2578,419.708
1777643600054.051,855,18.00,1475.084,268,2578,419.520
1777643600114.097,857,17.97,1475.360,268,2525,419.175
1777643600264.215,862,14.89,1474.725,268,2611,419.479
1777643600594.457,873,11.98,1473.160,268,2525,419.911
1777643600624.480,874,17.23,1472.849,268,2557,419.918
1777643600804.618,880,14.30,1471.906,268,2485,419.509
1777643600894.687,883,13.60,1471.247,268,2495,419.985
1777643600984.756,886,12.89,1471.719,268,2515,420.214
1777643601224.941,894,10.71,1469.507,268,2485,419.912
1777643601585.251,906,8.73,1469.875,268,2495,420.385
1777643601975.637,919,7.19,1470.787,268,2505,419.668
1777643602095.757,923,7.50,1470.973,268,2485,419.619
1777643602215.877,927,7.66,1470.193,268,2485,419.952
1777643602305.958,930,8.68,1470.115,268,2505,420.748
1777643602396.021,933,9.13,1470.762,268,2495,419.455
1777643602546.157,938,7.86,1470.342,268,2495,420.498
1777643602726.322,944,9.16,1471.465,268,2495,418.396
1777643602756.350,945,14.57,1470.568,268,2505,419.907
1777643602786.377,946,19.96,1470.449,268,2505,419.922
1777643602846.433,948,19.11,1469.594,268,2495,420.651
1777643602876.461,949,22.45,1470.420,268,2505,419.714
1777643602936.517,951,20.88,1469.200,268,2475,420.301
1777643603086.658,956,17.35,1470.435,268,2515,419.397
1777643603146.715,958,16.92,1470.939,268,3141,419.482
1777643603236.800,961,15.49,1470.558,268,2495,419.744
1777643603296.857,963,15.93,1470.360,268,2485,419.611
1777643603717.162,977,12.54,1470.936,268,2515,419.883
1777643603867.271,982,11.00,1471.554,268,2495,419.272
1777643603957.336,985,11.31,1470.802,268,2495,419.498
1777643603987.358,986,16.62,1470.688,268,2495,419.815
1777643604017.380,987,20.34,1470.104,268,2495,420.152
1777643604257.555,995,16.31,1470.352,268,2475,420.315
1777643604317.599,997,16.34,1470.735,268,2475,420.022
1777643604347.621,998,20.46,1470.719,268,2505,420.019
1777643604377.643,999,22.75,1470.868,268,2475,419.187
1777643604609.142,1003,19.21,1470.487,268,2495,420.365
1777643604667.421,1004,22.64,1471.033,268,2515,419.556
1777643605020.460,1010,18.35,1470.985,268,2515,419.574
1777643605139.422,1012,18.18,1470.230,268,2515,420.616
1777643605259.025,1014,17.31,1470.696,268,2485,419.783
1777643605439.630,1017,16.07,1469.933,268,2495,420.330
1777643605500.153,1018,19.70,1470.317,268,2475,420.216
1777643605560.835,1019,22.18,1470.818,268,2505,419.206
1777643605805.168,1023,17.79,1470.893,268,2505,419.909
1777643606052.065,1027,23.36,1470.686,268,2505,419.902
1777643606208.197,1030,21.35,1470.438,268,2495,420.451
1777643606492.415,1036,17.25,1469.696,268,2485,420.504
1777643606658.409,1039,15.78,1470.548,268,2475,419.934
1777643606825.651,1042,14.68,1470.389,268,2505,420.319
1777643606881.675,1043,17.34,1471.414,268,2485,418.944
1777643606937.838,1044,23.73,1470.715,268,2485,419.753
1777643607220.735,1049,19.42,1471.162,268,2485,419.817
1777643607392.138,1052,17.57,1471.280,268,2485,419.121
1777643607564.788,1055,15.80,1470.358,268,2515,420.665
1777643608006.428,1063,12.89,1470.894,268,2495,419.734
1777643608213.547,1068,11.35,1470.741,268,2515,419.304
1777643608632.726,1076,9.54,1469.946,268,2495,420.243
1777643608845.129,1080,9.38,1470.526,268,2495,419.874
1777643608952.034,1082,10.97,1469.852,268,2495,420.054
1777643609275.563,1088,9.61,1470.729,268,2505,419.541
1777643609658.348,1095,8.38,1470.671,268,2505,419.523
1777643609919.650,1101,7.67,1469.745,268,2475,420.177
1777643610265.051,1108,6.98,1470.712,268,2485,419.875
1777643610564.851,1114,6.26,1471.112,268,2495,419.729
1777643610918.982,1121,6.33,1469.903,268,2505,420.033
1777643611442.225,1132,5.51,1471.206,268,2525,419.717
1777643611803.863,1140,5.18,1470.802,268,2475,419.748
1777643611990.615,1144,6.04,1471.022,268,2505,418.932
1777643612510.335,1155,5.28,1470.924,268,2505,420.001
1777643612653.643,1158,6.71,1470.774,268,2475,419.908
1777643612893.759,1163,6.74,1470.864,268,2525,420.464
1777643613010.204,1166,7.69,1471.063,268,2495,419.353
1777643613096.716,1168,9.93,1470.775,268,2525,419.292
1777643613313.933,1173,9.18,1470.830,268,2485,418.847
1777643613401.192,1175,10.32,1470.046,268,2495,419.798
1777643613444.901,1176,19.02,1470.899,269,2505,419.287
1777643613620.269,1180,16.33,1469.561,268,2505,420.614
1777643613708.273,1182,16.73,1470.571,268,3173,420.006
1777643613752.354,1183,16.22,1470.256,268,2505,420.309
1777643613840.676,1185,22.20,1470.567,268,2485,419.934
1777643613929.211,1187,21.14,1470.818,268,2505,419.458
1777643613973.559,1188,24.18,1470.211,268,2495,420.243
1777643614409.353,1198,18.62,1470.365,268,2495,420.014
1777643614731.934,1206,21.43,1470.723,268,2475,419.700
1777643614976.437,1212,17.51,1470.737,269,2505,420.090
1777643615017.299,1213,22.32,1470.624,268,2485,419.384
1777643615058.193,1214,24.01,1470.044,268,2515,420.721
1777643615181.064,1217,19.63,1471.107,268,2505,420.231
1777643615304.223,1220,25.99,1470.614,268,2515,420.106
1777643615345.339,1221,21.37,1470.912,268,2485,420.146
1777643615510.122,1225,27.02,1469.867,268,2495,420.930
1777643615592.705,1227,21.61,1471.002,268,2505,419.801
1777643615877.140,1234,17.57,1469.798,268,2505,420.443
1777643616028.209,1238,23.63,1470.741,268,2495,419.884
1777643616255.126,1244,19.17,1470.607,268,2475,420.111
1777643616292.982,1245,23.18,1471.700,268,2495,419.525
1777643616330.849,1246,25.78,1471.105,268,2505,419.605
1777643616368.726,1247,26.39,1470.884,268,2495,419.416
1777643616634.159,1254,20.98,1469.892,268,2495,420.028
1777643617014.292,1264,16.58,1471.373,268,2505,418.998
1777643617240.234,1270,13.77,1470.392,268,2475,419.446
1777643617275.282,1271,18.18,1470.798,268,2495,419.635
1777643617310.318,1272,19.89,1471.018,268,2505,418.995
1777643617345.344,1273,23.40,1470.767,268,2495,420.213
1777643618222.978,1298,17.89,1470.093,268,2536,420.598
1777643618432.688,1304,14.79,1470.897,268,2505,419.630
1777643618529.503,1307,13.86,1471.369,268,2485,419.018
1777643618722.270,1313,11.83,1470.610,268,2475,420.132
1777643619135.981,1326,9.52,1470.355,269,2485,420.741
1777643619301.985,1331,8.78,1470.582,268,2475,420.095
1777643619341.591,1332,15.77,1470.902,268,2485,419.464
1777643619420.803,1334,15.54,1470.872,268,2495,420.084
1777643619569.212,1339,13.38,1470.460,268,2975,419.052
1777643619745.541,1345,11.44,1470.258,268,2851,420.162
1777643619803.890,1347,12.58,1470.580,268,2475,420.234
1777643620063.819,1356,10.37,1470.999,268,2485,420.588
1777643620149.501,1359,10.47,1471.285,268,2800,419.826
1777643620596.991,1374,8.41,1471.293,268,2495,419.523
1777643620834.718,1383,7.24,1470.467,268,2495,420.561
1777643620860.759,1384,13.24,1470.683,268,3141,420.390
1777643621015.438,1390,11.31,1470.211,268,2475,420.202
1777643621548.663,1410,8.90,1470.449,268,2515,421.256
1777643621572.414,1411,13.97,1470.795,268,2485,419.561
1777643621689.734,1416,12.13,1470.672,268,3222,420.906
1777643621735.991,1418,13.46,1470.541,268,2475,419.947
1777643621758.975,1419,18.22,1470.838,268,2515,420.059
1777643621894.868,1425,14.67,1470.270,268,2495,419.349
1777643621961.520,1428,21.02,1471.124,268,2505,419.517
1777643622078.312,1432,17.78,1470.067,268,2495,419.918
1777643622289.179,1441,14.24,1471.482,268,2495,419.426
1777643622596.357,1456,11.26,1470.881,268,2495,420.002
1777643622615.899,1457,16.10,1470.352,268,2505,420.132
1777643622654.629,1459,16.02,1469.701,268,2495,420.986
1777643622692.891,1461,16.36,1470.702,268,2495,419.654
1777643622711.846,1462,21.59,1471.579,268,2495,419.119
1777643622731.052,1463,24.24,1470.293,268,2495,420.045
1777643622765.547,1464,26.31,1471.071,268,2485,418.923
1777643622800.041,1465,27.87,1469.800,268,2505,420.600
1777643622927.888,1470,22.60,1471.799,268,2495,419.346
1777643622947.228,1471,24.76,1470.341,268,2485,420.248
1777643622966.430,1472,27.20,1470.921,268,3381,420.471
1777643623078.735,1478,21.73,1471.569,268,2515,418.825
1777643623096.968,1479,28.39,1471.059,268,2485,419.209
1777643623186.056,1484,22.91,1471.307,268,3456,420.176
1777643623203.458,1485,26.50,1470.841,268,2505,419.456
1777643623220.722,1486,28.47,1469.859,268,2485,420.361
1777643623369.870,1495,22.27,1470.878,268,2485,418.885
1777643623434.303,1498,19.45,1470.768,268,2505,419.683
1777643623696.237,1512,15.18,1470.559,268,2515,420.084
1777643623726.844,1514,16.15,1470.755,268,2505,419.760
1777643623756.810,1516,16.00,1471.025,268,2495,419.742
1777643623883.734,1525,12.92,1470.736,268,2505,418.764
1777643623923.160,1528,12.48,1471.116,268,2505,420.019
1777643624069.133,1534,10.75,1471.415,268,2515,419.715
1777643624729.943,1556,8.45,1471.591,268,2515,419.215
1777643624850.098,1560,8.39,1471.523,268,2475,419.437
1777643625060.323,1567,7.21,1470.559,268,2495,419.533
1777643625300.445,1575,6.84,1470.717,268,2515,419.771
1777643625330.460,1576,13.61,1470.385,268,2485,420.643
1777643625480.536,1581,11.86,1471.118,268,2475,419.473
1777643625540.566,1583,12.97,1471.079,268,3222,420.210
1777643625630.611,1586,12.45,1470.383,268,2505,421.567
1777643626050.841,1600,9.91,1470.369,268,2485,420.335
1777643626230.977,1606,8.90,1471.778,268,2475,418.599
1777643626381.090,1611,8.35,1470.208,268,2495,420.406
1777643626411.113,1612,15.57,1470.255,268,2495,419.792
1777643626471.158,1614,16.02,1471.259,268,2515,420.219
1777643626501.181,1615,20.14,1471.271,268,2525,419.970
1777643626531.203,1616,23.51,1470.890,268,2525,419.513
1777643626561.226,1617,25.26,1470.976,268,3173,420.252
1777643626591.249,1618,27.41,1470.363,268,2505,420.014
1777643626621.271,1619,28.45,1471.145,268,2495,419.953
1777643626711.339,1622,23.85,1470.578,268,2505,420.620
1777643626951.519,1630,18.97,1471.019,268,2495,419.393
1777643627101.619,1635,15.86,1470.344,268,3157,420.847
1777643627461.770,1647,12.60,1470.175,268,2505,420.200
1777643627581.818,1651,11.48,1470.387,268,2505,420.052
1777643627821.912,1659,9.66,1470.991,268,2505,419.497
1777643627911.947,1662,10.05,1471.174,268,2495,420.020
1777643627941.958,1663,16.14,1471.124,268,2485,420.467
1777643628152.110,1670,13.11,1470.368,268,2485,419.684
1777643628272.213,1674,12.86,1470.491,268,2505,421.278
1777643628452.370,1680,11.05,1470.528,268,2495,419.984
1777643628482.396,1681,16.99,1470.752,268,2505,420.144
1777643628722.608,1689,13.55,1469.935,268,2505,421.061
1777643628902.769,1695,12.44,1471.600,268,2505,419.390
1777643628932.796,1696,16.60,1470.839,268,2485,420.359
1777643628962.823,1697,13.99,1470.727,268,2475,419.649
1777643629112.918,1702,15.98,1471.302,268,2485,419.464
1777643629293.005,1708,13.61,1470.945,268,2515,419.928
1777643629443.077,1713,11.95,1471.031,268,2485,419.776
1777643629473.091,1714,15.89,1469.362,268,3125,420.398
1777643629533.119,1716,16.55,1470.840,268,2515,419.586
1777643629743.217,1723,13.59,1470.585,268,2505,419.418
1777643629773.230,1724,19.54,1470.702,268,2485,419.354
1777643629803.244,1725,22.87,1470.244,268,2475,419.600
1777643629833.258,1726,24.44,1471.155,268,2505,419.530
1777643629893.285,1728,22.56,1470.176,268,2485,420.574
1777643629983.333,1731,17.95,1470.691,268,2505,420.294
1777643630223.476,1739,16.40,1470.577,268,2515,420.337
1777643630313.523,1742,15.12,1470.150,268,2515,420.358
1777643630343.539,1743,19.71,1471.375,268,2495,419.546
1777643630373.554,1744,23.03,1471.527,269,2905,419.340
1777643630403.570,1745,25.67,1471.031,268,2495,419.933
1777643630433.586,1746,27.32,1471.357,268,2505,418.830
1777643630463.601,1747,29.12,1471.333,268,2495,419.931
1777643630523.632,1749,25.88,1471.351,268,2505,420.302
1777643630793.770,1758,20.33,1471.110,268,2536,420.284
1777643631604.374,1785,15.52,1471.698,268,3344,420.144
1777643631784.523,1791,15.85,1470.580,268,2505,419.036
1777643631874.598,1794,14.72,1470.681,268,2505,419.956
1777643631994.694,1798,13.12,1471.322,268,2515,420.794
1777643632024.714,1799,17.76,1471.064,268,2505,419.802
1777643632054.735,1800,19.30,1470.460,268,2495,419.638
1777643632174.929,1804,16.67,1470.233,268,2505,419.264
1777643632385.342,1811,13.60,1470.376,268,2485,420.457
1777643632565.704,1817,11.33,1471.272,268,2505,419.918
1777643632655.887,1820,14.39,1470.610,268,2505,420.748
1777643632746.073,1823,14.25,1470.798,268,2495,419.594
1777643633136.693,1836,11.32,1470.905,268,3476,420.234
1777643633196.738,1838,13.10,1471.165,268,2505,419.654
1777643633226.760,1839,17.07,1470.696,268,2475,420.256
1777643633617.051,1852,13.44,1471.212,268,2485,419.949
1777643634277.573,1874,10.46,1470.420,268,2505,420.179
1777643634307.598,1875,16.45,1471.210,268,2505,419.440
1777643634337.624,1876,20.58,1471.205,268,2505,419.485
1777643634397.675,1878,19.66,1470.127,268,2495,419.957
1777643634427.700,1879,23.18,1470.164,268,2485,420.966
1777643634457.726,1880,25.65,1471.036,268,2515,419.779
1777643634547.802,1883,21.88,1470.923,268,2495,420.138
1777643634637.878,1886,19.10,1470.806,268,2505,419.675
1777643634818.031,1892,15.75,1470.394,268,2505,420.449
1777643635178.278,1904,12.51,1470.801,268,3125,419.693
1777643635658.389,1920,9.89,1470.715,268,2495,420.579
1777643636138.534,1936,7.95,1471.081,268,2515,419.843
1777643636378.585,1944,7.00,1471.586,268,2505,419.620
1777643636678.638,1954,6.10,1470.498,268,2485,420.085
1777643636738.648,1956,8.58,1470.421,268,3399,420.516
1777643636858.666,1960,8.41,1471.163,268,2525,419.740
1777643636888.670,1961,11.53,1470.293,268,2505,420.631
1777643637128.787,1969,9.78,1470.911,268,2505,419.415
1777643637729.036,1989,7.75,1470.933,268,2495,419.615
1777643638119.210,2002,6.46,1470.706,268,2495,420.799
1777643638239.363,2006,6.93,1470.864,268,2525,419.788
1777643638269.401,2007,13.49,1470.061,268,2485,419.762
1777643638299.440,2008,18.59,1471.428,268,2485,420.234
1777643638329.479,2009,22.23,1472.065,268,2475,418.103
1777643638389.557,2011,20.84,1470.830,268,2536,419.649
1777643638419.597,2012,23.38,1471.466,268,2505,419.765
1777643638449.636,2013,25.30,1470.087,268,2515,420.327
1777643638900.253,2028,19.54,1471.014,268,2515,419.065
1777643638930.296,2029,22.67,1470.724,268,2505,419.674
1777643638960.339,2030,23.15,1470.295,268,2495,420.712
1777643639080.470,2034,19.51,1470.291,268,2515,420.155
1777643639200.536,2038,15.93,1470.714,268,2495,421.220
1777643639290.578,2041,20.17,1470.125,268,2505,419.824
1777643639830.821,2059,15.61,1470.867,269,2485,419.864
1777643639860.833,2060,17.94,1470.751,268,2515,420.129
1777643640331.871,2072,14.18,1470.559,268,2485,419.455
1777643640390.000,2073,18.89,1471.329,268,2495,418.602
1777643640506.737,2075,18.31,1470.360,268,2485,420.819
1777643640565.344,2076,21.67,1471.562,268,2515,419.062
1777643641281.062,2088,16.95,1470.167,269,2475,420.079
1777643641341.741,2089,21.24,1471.695,268,2495,418.692
1777643642265.570,2106,16.42,1470.812,268,2505,420.452
1777643643165.641,2122,12.84,1470.957,268,2495,420.128
1777643643223.069,2123,18.23,1470.433,268,2485,420.370
