session,ref_base_z,fin_base_z,delta_base_z,estimated_mass_g,reference_duration_s,final_duration_s,std_ref_base_z,std_fin_base_z,pose_distance_to_final,fx_std,fy_std,fz_std,mx_std,my_std,mz_std,mean_joint_speed_norm,max_joint_speed_norm,risk_index,risk_level
2026-05-01_19-57-41,-8.033769001013734,-5.03586427365242,2.9979047273613144,305.70120554535083,0.4055533409118652,5.156037092208862,0.0461020948699458,1.946798886254553,0.1445218296680585,2.7868202277306087,7.847578014076068,2.72814280084778,0.11471702695684263,0.391066189531738,0.7531016933250707,0.09783092801827344,0.37424128205197205,51.384387880606695,中
2026-05-01_20-03-37,-6.141027969694693,-5.356265231191718,0.784762738502975,80.02352877924419,0.4125661849975586,2.666347980499268,1.986424694504615,0.482924925565025,0.2245527957757241,1.44366166246211,7.484333541302808,2.965506896037079,0.044277421638885366,0.1730229504263419,0.44843822376951525,0.27859353080719423,1.3107762835706203,59.717900068068616,中
2026-05-01_20-10-53,3.198518657553873,3.622732280139191,0.4242136225853179,43.257750871634855,0.4062724113464355,6.895963907241821,0.5878635480916199,0.973315410139854,0.1901658862517221,1.894423539722934,5.266344410809854,3.617670113981885,0.12382769915749511,0.26878768668949243,0.6591720931362774,0.1393094278578057,0.3760588796336582,40.265253301428245,中
2026-05-01_20-13-52,6.211562517651369,5.474895822110264,-0.7366666955411043,75.11909730041394,0.402768611907959,2.757068157196045,0.3147946298354166,0.8921795005738283,0.0499912066566384,2.251071285189197,4.102221727606713,3.5968853914989336,0.08823660829184155,0.27235416028762927,0.39695529124089035,0.21014703838261076,0.6785123719938335,19.251498714453017,低
2026-05-01_20-15-19,-0.7780199631279435,4.529955873629503,5.307975836757446,541.2629018836653,4.584532260894775,2.4047093391418457,1.6131073601494528,0.8150424053369455,0.1687479547040613,1.2423204849500589,1.91051467186919,4.316876789159229,0.08764285711144348,0.284401752631362,0.21044133272556045,0.3268597079131975,1.4164187339485688,58.43216153110081,中
2026-05-01_20-22-32,2.483496132518341,3.106031102169072,0.6225349696507312,63.480900169857314,0.3661336898803711,6.78221583366394,0.0941170075242404,0.3145005654450594,0.1160216039002445,1.8648908358217144,13.873942999456098,5.964189827270616,0.31464763012534736,0.7079228290779525,2.5181523760073605,0.13323028428970407,0.5030856063400677,15.765498697833399,低
2026-05-01_20-23-41,2.042075413886553,2.798332381807969,0.756256967921416,77.11674913669968,0.3817431926727295,1.634497880935669,0.2578746777390449,0.4496874638358122,0.0576803660906665,1.2685442312947455,6.674458832890035,6.007676497614112,0.2551879098384531,0.8600770739835483,0.7906006018326027,0.21662875041128116,0.8704701522132169,16.38657849745429,低
2026-05-01_20-24-59,1.424408754138001,3.014837703604144,1.5904289494661428,162.178618536008,0.3430097103118896,2.534158945083618,0.6725380668568898,0.7459430931858685,0.1659310632154446,0.7390691276129592,4.694572899323713,4.771733347732602,0.14966947804107378,0.3725299329479978,0.46301721553359987,0.28949647291069336,1.7347826613669364,64.28311149846535,中
