timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777636293671.241,12,30.00,1454.304,268,3867,420.857
1777636293911.301,20,24.06,1452.849,268,2455,418.495
1777636294178.983,29,18.98,1453.952,268,3727,419.261
1777636294504.091,40,14.99,1452.989,268,4910,421.157
1777636294591.986,43,13.96,1454.343,268,4872,420.086
1777636294795.638,50,11.67,1454.754,268,5113,421.795
1777636294939.873,55,10.39,1453.806,268,4834,419.914
1777636294968.597,56,16.71,1454.424,269,3556,419.548
1777636295083.082,60,14.68,1454.742,268,4759,419.278
1777636295111.601,61,19.34,1454.857,268,4872,419.568
1777636295170.120,63,18.68,1455.299,268,4990,420.180
1777636295200.126,64,21.30,1453.825,268,3496,418.406
1777636295380.229,70,17.39,1454.650,268,3661,421.541
1777636295530.357,75,14.65,1454.296,268,4617,419.406
1777636295890.717,87,11.69,1455.065,268,3750,419.032
1777636295920.750,88,16.96,1454.767,268,3597,420.119
1777636295950.784,89,21.21,1454.660,268,4723,420.267
1777636295980.819,90,24.12,1454.365,268,3661,419.221
1777636296010.854,91,26.80,1455.533,268,3750,420.774
1777636296161.038,96,21.71,1454.795,268,2475,418.852
1777636296371.240,103,17.49,1454.272,268,3456,419.172
1777636296401.282,104,21.82,1453.522,268,4723,420.721
1777636296431.324,105,23.63,1453.207,268,2465,420.162
1777636296461.367,106,25.45,1454.529,268,2455,419.354
1777636296521.453,108,23.76,1454.878,268,4872,420.029
1777636296581.542,110,21.96,1454.702,268,5113,421.095
1777636296611.587,111,24.24,1453.972,268,4834,421.215
1777636296882.014,120,19.09,1453.718,268,2445,420.082
1777636297002.217,124,16.40,1455.296,268,4018,419.692
1777636297122.427,128,14.50,1455.231,268,4687,420.360
1777636297152.479,129,18.28,1454.822,268,4652,420.114
