epoch_time,Time,Act_q0,Act_q1,Act_q2,Act_q3,Act_q4,Act_q5,Act_qd0,Act_qd1,Act_qd2,Act_qd3,Act_qd4,Act_qd5,Act_I0,Act_I1,Act_I2,Act_I3,Act_I4,Act_I5,Act_X,Act_Y,Act_Z,Act_RX,Act_RY,Act_RZ,Act_dX,Act_dY,Act_dZ,Act_dRX,Act_dRY,Act_dRZ,Tgt_q0,Tgt_q1,Tgt_q2,Tgt_q3,Tgt_q4,Tgt_q5,Robot_Mode,Safety_Mode,Main_Voltage,Robot_Voltage,Robot_Current,Fx,Fy,Fz,Mx,My,Mz,Label,ur_fresh,ft_fresh
1777636661.4152682,3176.696,2.2382614612579346,0.19927704334259033,-1.810779873524801,-0.5707882086383265,2.209700584411621,0.7946436405181885,0.0,0.0,-0.0,0.0,0.0,0.0,0.0778198316693306,6.889343738555908,0.17934484779834747,0.5338440537452698,0.0515899695456028,-0.2601929008960724,0.6470396440009625,-0.5598211446710704,0.909699288266664,-0.7017251064488809,-0.6541647556405217,1.559769462992316,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,48.0,48.198001861572266,48.07600021362305,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4218767,3176.7039999999997,2.238285541534424,0.19933700561523438,-1.8107441107379358,-0.5707643667804163,2.209700584411621,0.7946316599845886,0.0,0.0,-0.0,0.0,0.0,0.0,0.0595092847943306,6.861877918243408,0.25332459807395935,0.5405731797218323,0.0560760572552681,-0.2601929008960724,0.6471061059294956,-0.5598770764961825,0.9096328106987955,-0.7015835182944278,-0.6541930138462458,1.559760357791489,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,48.0,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4305956,3176.712,2.238297462463379,0.19932496547698975,-1.810756031666891,-0.5707762877093714,2.2096645832061768,0.7946556210517883,0.0,0.0,-0.0,0.0,0.0,0.0,0.0640869215130806,6.834412097930908,0.23090648651123047,0.4889832139015198,0.0448608435690403,-0.2579498589038849,0.6471032022539981,-0.5598413135337565,0.9096513926720033,-0.7016296956922973,-0.6541479062149638,1.5597941564567444,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,48.0,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.436573,3176.72,2.2382736206054688,0.19930100440979004,-1.8107321898089808,-0.5707524458514612,2.209688425064087,0.7946556210517883,0.0,0.0,-0.0,0.0,0.0,0.0,0.0503540076315403,6.916809558868408,0.22193925082683563,0.5271149277687073,0.0515899695456028,-0.2579498589038849,0.647094309303331,-0.559866862851041,0.9096595044117193,-0.7016095131144026,-0.6541665700562391,1.5597718640655547,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,48.0,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4531307,3176.728,2.2382736206054688,0.19934892654418945,-1.810756031666891,-0.5707762877093714,2.2097363471984863,0.7946556210517883,0.0,0.0,-0.0,0.0,0.0,0.0,0.0411987341940403,6.843567371368408,0.24435734748840332,0.5024414658546448,0.0560760572552681,-0.2557068169116974,0.6470946991150933,-0.5598768250362851,0.9096312203236232,-0.7016100427232412,-0.6542196032568787,1.5597785114045906,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,48.0,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4532936,3176.736,2.2382495403289795,0.19932496547698975,-1.810767952595846,-0.5708120504962366,2.209676504135132,0.7946076989173889,0.0,0.0,-0.0,0.0,0.0,0.0,0.0320434607565403,6.866455554962158,0.27350088953971863,0.5742188096046448,0.0515899695456028,-0.2624359428882599,0.6470571416527178,-0.5598683981714031,0.9096588007387826,-0.7016728758094071,-0.6541467306436075,1.5597157506747041,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,48.0,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.459488,3176.7439999999997,2.2382614612579346,0.19928908348083496,-1.8107321898089808,-0.5708120504962366,2.209676504135132,0.7946076989173889,0.0,0.0,-0.0,0.0,0.0,0.0,0.0320434607565403,6.829834461212158,0.24435734748840332,0.5517883896827698,0.0515899695456028,-0.2736511528491974,0.6470664741429757,-0.5598639663069926,0.9096803696780159,-0.7016702234393442,-0.6541520069699128,1.5597268644531188,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,48.0,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4653912,3176.752,2.2382376194000244,0.19932496547698975,-1.8107321898089808,-0.5707643667804163,2.209712505340576,0.7946196794509888,0.0,0.0,-0.0,0.0,0.0,0.0,0.0640869215130806,6.907654285430908,0.2421155422925949,0.5271149277687073,0.0628051832318306,-0.2557068169116974,0.647077996394681,-0.5599132439126158,0.9096388407704279,-0.7015897783848368,-0.6541881710933338,1.5597071173362569,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,47.97100067138672,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.472449,3176.7599999999998,2.238297462463379,0.19930100440979004,-1.8107197920428675,-0.5707762877093714,2.209700584411621,0.7946196794509888,0.0,0.0,-0.0,0.0,0.0,0.0,0.01831054873764515,6.811523914337158,0.23539011180400848,0.5114136338233948,0.0560760572552681,-0.2444916069507599,0.6471054968507863,-0.559864605416383,0.9096591511199702,-0.7016015276938876,-0.6541985803309995,1.5597643777422652,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,47.97100067138672,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4808555,3176.768,2.2382736206054688,0.19934892654418945,-1.8107078711139124,-0.5708239714251917,2.2097244262695312,0.7946676015853882,0.0,0.0,-0.0,0.0,0.0,0.0,0.0549316480755806,6.852722644805908,0.23539011180400848,0.5360870957374573,0.0515899695456028,-0.2534637749195099,0.6471138999504196,-0.5598944516040498,0.9096334632357628,-0.7016144516756962,-0.6542035642394753,1.5597876276384428,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,47.97100067138672,48.22800064086914,48.029998779296875,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4908571,3176.776,2.2382614612579346,0.19928908348083496,-1.8107078711139124,-0.5708120504962366,2.209688425064087,0.7946196794509888,0.0,0.0,-0.0,0.0,0.0,0.0,0.0274658240377903,6.875610828399658,0.24884097278118134,0.5338440537452698,0.0448608435690403,-0.2601929008960724,0.6470799729781646,-0.559878850437793,0.9096757467123839,-0.7016488352144121,-0.6541650395839794,1.5597355198562968,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,47.97100067138672,48.2130012512207,48.06100082397461,nan,nan,nan,nan,nan,nan,0,1,0
1777636661.4939783,3176.7839999999997,2.2382736206054688,0.19930100440979004,-1.8107078711139124,-0.5707762877093714,2.2097363471984863,0.7946676015853882,0.0,0.0,-0.0,0.0,0.0,0.0,0.0503540076315403,6.834412097930908,0.22642286121845245,0.5450592637062073,0.0515899695456028,-0.2803802788257599,0.6470994769841381,-0.5598782701432612,0.909661151172944,-0.7016148097062841,-0.6542165551129941,1.5597896678759162,0.0,0.0,0.0,0.0,0.0,0.0,2.2382376194000244,0.19928908348083504,-1.8107078711139124,-0.5707882086383265,2.2096526622772217,0.7946799397468571,7.0,1.0,47.97100067138672,48.2130012512207,48.06100082397461,nan,nan,nan,nan,nan,nan,0,1,0
