timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777637018059.005,6,30.00,1492.140,268,3618,422.910
1777637018914.395,23,22.94,1494.020,268,5574,422.385
1777637019270.155,35,17.91,1493.380,268,2946,421.965
1777637019446.427,41,14.70,1492.766,268,3515,420.820
1777637019678.936,49,12.12,1489.788,268,3515,421.648
1777637019908.566,57,10.14,1488.031,268,2644,420.491
1777637019965.523,59,11.84,1488.029,268,2946,420.227
1777637019993.934,60,15.70,1486.326,268,3206,421.449
1777637020082.460,63,14.86,1485.995,268,3891,422.082
1777637020112.520,64,19.21,1486.436,268,3819,422.231
1777637020142.579,65,23.12,1485.773,268,2667,420.557
1777637020172.612,66,25.94,1484.909,268,2678,421.404
1777637020292.734,70,21.48,1483.247,268,3291,422.445
1777637020382.816,73,18.82,1481.417,268,3727,423.348
1777637020442.866,75,18.21,1478.979,268,2644,423.671
1777637020893.132,90,14.22,1470.215,268,3256,425.090
1777637020923.142,91,19.11,1471.876,268,2611,424.253
1777637021193.371,100,15.21,1467.530,268,2622,423.983
1777637021253.424,102,16.21,1466.477,268,3843,426.596
1777637021673.733,116,12.75,1455.393,268,2678,426.332
1777637021703.751,117,17.94,1455.526,268,2714,426.791
1777637021853.832,122,15.08,1454.029,268,2750,428.104
1777637022124.026,131,12.23,1449.544,268,3125,426.405
1777637022754.335,152,9.57,1439.718,268,2495,426.462
1777637023234.607,168,7.70,1444.162,268,2505,423.508
1777637023414.716,174,7.14,1444.874,268,3476,422.961
1777637023684.866,183,6.29,1454.451,268,2465,420.685
1777637023894.973,190,5.90,1456.535,268,2455,420.396
1777637023955.002,192,8.87,1455.728,268,3661,421.130
1777637024015.031,194,10.82,1455.100,268,2465,420.571
1777637024075.075,196,12.27,1455.082,268,2932,420.516
1777637024315.165,204,10.22,1455.280,268,6952,424.613
1777637024525.187,211,8.88,1455.617,268,5475,419.775
1777637024945.187,225,7.25,1455.945,268,4357,422.981
1777637025185.288,233,6.50,1455.419,268,2774,419.815
1777637025395.330,240,6.01,1455.868,268,7638,425.138
1777637025785.385,253,5.16,1455.583,268,3256,420.165
1777637025905.396,257,5.92,1455.413,268,4209,421.539
1777637026295.583,270,5.09,1456.565,268,3476,421.478
1777637026325.604,271,11.30,1456.100,268,6799,419.475
